property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
flat,223.0,2.0,2,2.0,undefined,1556.0,1,1,low,2.0,high floor,1.4
flat,101.0,3.0,4,4.0,Moderately Old,2470.0,1,0,high,0.0,high floor,2.65
flat,140.0,3.0,5,2.0,Relatively New,3000.0,1,0,medium,2.0,low floor,4.25
flat,188.0,3.0,3,4.0,Moderately Old,2364.0,1,0,low,2.0,high floor,5.15
house,134.0,4.0,4,4.0,Relatively New,5400.0,0,0,high,2.0,mid floor,7.0
flat,45.0,3.0,3,3.0,new property,1357.0,0,0,medium,1.0,high floor,2.0
flat,229.0,3.0,3,4.0,Relatively New,1549.0,1,0,medium,2.0,low floor,1.75
flat,240.0,2.0,2,2.0,new property,1083.0,0,0,high,1.0,mid floor,0.78
house,264.0,2.0,1,2.0,Moderately Old,900.0,0,0,medium,1.0,mid floor,0.5
flat,129.0,3.0,4,4.0,Relatively New,2061.0,1,0,medium,2.0,high floor,2.6
flat,238.0,3.0,3,3.0,Relatively New,1603.0,0,0,high,1.0,high floor,1.26
flat,140.0,2.0,2,3.0,Relatively New,1667.0,1,1,high,2.0,high floor,3.1
flat,210.0,3.0,3,3.0,new property,1584.0,0,0,medium,1.0,low floor,2.0
house,55.0,1.0,3,4.0,Relatively New,900.0,0,0,medium,1.0,high floor,1.0
flat,240.0,3.0,2,2.0,Relatively New,1556.0,0,0,medium,1.0,low floor,0.75
flat,129.0,3.0,2,2.0,Under Construction,695.0,0,0,medium,2.0,high floor,0.49
flat,262.0,2.0,2,1.0,Relatively New,535.0,0,0,medium,2.0,high floor,0.26
flat,206.0,2.0,2,2.0,Under Construction,1400.0,0,0,medium,1.0,mid floor,2.1
flat,207.0,3.0,3,3.0,Relatively New,1833.0,1,0,medium,1.0,mid floor,2.24
flat,175.0,3.0,3,4.0,Relatively New,1639.0,0,0,medium,2.0,low floor,1.55
flat,231.0,3.0,3,3.0,Under Construction,141.0,0,0,medium,1.0,low floor,1.8
house,46.0,1.0,4,1.0,Moderately Old,1000.0,0,0,medium,1.0,mid floor,0.35
house,82.0,2.0,6,4.0,Moderately Old,1728.0,0,0,low,2.0,high floor,4.6
house,104.0,9.0,9,4.0,Moderately Old,2430.0,0,0,high,1.0,high floor,5.7
flat,169.0,2.0,2,1.0,Relatively New,590.0,0,0,medium,1.0,high floor,0.42
flat,128.0,3.0,3,4.0,Relatively New,1620.0,0,0,high,0.0,high floor,1.35
flat,231.0,2.0,3,4.0,Relatively New,1576.0,0,1,medium,2.0,high floor,1.04
flat,127.0,3.0,3,3.0,Relatively New,1493.0,1,0,medium,0.0,high floor,1.45
flat,203.0,2.0,2,2.0,Under Construction,1333.0,0,0,medium,1.0,mid floor,1.5
flat,198.0,3.0,3,4.0,old property,1900.0,1,0,medium,0.0,high floor,1.45
flat,207.0,3.0,3,3.0,Relatively New,2816.0,1,0,high,2.0,high floor,4.95
flat,38.0,4.0,4,4.0,Moderately Old,2712.0,1,0,medium,1.0,high floor,6.2
flat,226.0,2.0,2,2.0,Moderately Old,985.0,0,0,medium,2.0,low floor,0.65
flat,189.0,3.0,4,3.0,Moderately Old,1750.75,1,0,high,0.0,low floor,2.65
flat,126.0,3.0,4,3.0,Moderately Old,2232.0,1,0,medium,2.0,high floor,0.95
flat,141.0,2.0,2,2.0,new property,1418.0,0,0,medium,2.0,low floor,1.5
flat,255.0,4.0,3,1.0,new property,2262.0,0,0,medium,1.0,mid floor,2.02
flat,221.0,2.0,2,2.0,Relatively New,1057.0,0,0,medium,2.0,high floor,0.71
flat,212.0,4.0,4,2.0,Relatively New,1819.0,0,0,high,0.0,high floor,1.78
house,34.0,5.0,5,4.0,Relatively New,4518.0,1,0,low,1.0,mid floor,13.5
house,208.0,4.0,4,4.0,Relatively New,5200.0,1,1,high,2.0,mid floor,9.0
flat,234.0,2.0,2,2.0,Relatively New,1300.0,0,0,medium,0.0,high floor,0.92
flat,238.0,3.0,3,4.0,Relatively New,1929.0,1,0,medium,0.0,high floor,1.25
house,176.0,3.0,2,3.0,Moderately Old,161.0,0,1,high,2.0,mid floor,3.5
house,275.0,3.0,4,4.0,new property,1935.0,1,0,high,2.0,high floor,1.95
flat,229.0,3.0,3,3.0,Relatively New,1570.0,1,0,high,2.0,low floor,1.1
flat,127.0,3.0,4,4.0,Relatively New,1945.0,1,0,high,0.0,low floor,2.15
flat,101.0,2.0,2,2.0,Moderately Old,1330.0,0,0,high,0.0,low floor,1.14
flat,250.0,3.0,2,3.0,Under Construction,1512.0,0,0,medium,1.0,high floor,1.45
flat,134.0,3.0,3,4.0,Relatively New,1584.0,0,0,medium,2.0,high floor,1.4
flat,233.0,3.0,3,4.0,new property,138.0,0,0,medium,2.0,high floor,2.65
flat,128.0,3.0,4,4.0,Relatively New,1731.0,1,0,medium,0.0,mid floor,0.99
flat,160.0,4.0,5,3.0,Relatively New,700.0,0,0,medium,1.0,high floor,14.0
flat,277.0,2.0,2,1.0,old property,950.0,0,0,medium,2.0,mid floor,1.12
house,277.0,4.0,3,4.0,Moderately Old,1665.0,1,1,medium,0.0,mid floor,3.3
flat,212.0,3.0,3,2.0,Relatively New,1428.0,0,0,high,0.0,mid floor,1.55
flat,203.0,2.0,2,2.0,Under Construction,1278.0,0,0,medium,1.0,high floor,1.7
flat,243.0,2.0,2,2.0,new property,632.0,0,0,high,1.0,mid floor,0.45
flat,134.0,3.0,2,4.0,Relatively New,1477.0,0,0,medium,0.0,low floor,1.35
flat,127.0,3.0,4,4.0,Relatively New,1400.0,1,0,high,0.0,high floor,1.35
flat,242.0,2.0,2,3.0,new property,713.0,0,0,medium,2.0,high floor,0.8
flat,240.0,3.0,3,3.0,Relatively New,1801.0,0,0,medium,2.0,mid floor,0.85
flat,238.0,4.0,4,4.0,Relatively New,3030.0,1,0,high,2.0,high floor,1.99
flat,134.0,3.0,3,4.0,Relatively New,2303.0,1,0,medium,0.0,high floor,1.7
flat,282.0,4.0,4,4.0,Moderately Old,1850.0,0,0,medium,2.0,high floor,1.5
flat,175.0,2.0,3,2.0,Under Construction,656.0,0,0,medium,1.0,high floor,0.45
house,198.0,10.0,10,4.0,Relatively New,8286.0,1,0,low,2.0,high floor,8.0
flat,198.0,1.0,1,1.0,old property,672.0,0,0,medium,2.0,mid floor,0.58
flat,238.0,2.0,2,1.0,new property,650.0,0,0,medium,1.0,high floor,0.5
flat,127.0,3.0,4,4.0,Relatively New,1900.0,1,0,high,0.0,low floor,2.0
flat,198.0,1.0,1,1.0,Moderately Old,839.0,0,0,medium,0.0,mid floor,0.65
flat,262.0,2.0,2,1.0,new property,590.0,0,0,medium,2.0,low floor,0.42
flat,242.0,2.0,2,4.0,new property,1095.0,0,0,medium,2.0,low floor,0.82
flat,131.0,3.0,4,3.0,Relatively New,1305.0,1,0,medium,1.0,high floor,1.15
flat,157.0,3.0,4,4.0,Relatively New,2600.0,1,0,low,2.0,high floor,4.3
flat,215.0,3.0,3,4.0,Relatively New,1723.0,0,0,high,0.0,low floor,2.5
flat,128.0,3.0,3,4.0,Relatively New,1683.0,0,0,medium,1.0,low floor,1.65
flat,223.0,2.0,2,4.0,Relatively New,1494.0,0,0,medium,2.0,high floor,1.45
flat,74.0,1.0,1,1.0,Relatively New,500.0,0,0,medium,1.0,mid floor,0.21
flat,174.0,2.0,2,4.0,Relatively New,1430.0,0,0,medium,2.0,low floor,0.75
flat,229.0,3.0,3,3.0,Relatively New,1549.0,1,0,medium,2.0,high floor,1.48
flat,188.0,3.0,4,3.0,Moderately Old,4778.0,0,0,medium,2.0,low floor,5.0
flat,262.0,2.0,2,3.0,new property,978.0,0,0,medium,2.0,high floor,0.85
house,99.0,3.0,2,2.0,old property,900.0,0,1,medium,1.0,high floor,0.95
flat,214.0,3.0,5,3.0,Relatively New,1527.0,1,0,medium,0.0,high floor,1.64
flat,139.0,4.0,5,4.0,Relatively New,2670.0,1,0,medium,2.0,high floor,3.45
flat,242.0,2.0,2,1.0,Relatively New,610.0,0,0,high,2.0,high floor,0.31
flat,262.0,2.0,2,2.0,Relatively New,800.0,0,0,low,2.0,high floor,0.46
flat,209.0,1.0,1,0.0,Relatively New,610.0,0,0,medium,1.0,mid floor,0.8
flat,189.0,3.0,3,3.0,Moderately Old,2006.0,1,0,medium,2.0,high floor,1.9
flat,250.0,3.0,3,3.0,new property,1900.0,1,0,high,1.0,low floor,2.2
flat,226.0,3.0,3,4.0,Moderately Old,1438.0,0,1,high,2.0,high floor,1.35
house,161.0,4.0,4,3.0,Moderately Old,1800.0,1,0,medium,2.0,mid floor,5.5
flat,203.0,2.0,2,2.0,new property,1278.0,0,0,medium,2.0,high floor,1.6
house,65.0,4.0,6,2.0,old property,1778.0,0,0,medium,1.0,mid floor,6.0
flat,141.0,4.0,4,4.0,Relatively New,2991.0,1,0,medium,0.0,low floor,3.35
house,188.0,4.0,4,4.0,Relatively New,3240.0,1,1,high,0.0,mid floor,7.8
flat,128.0,2.0,2,2.0,Relatively New,1361.0,0,0,medium,1.0,high floor,0.8
flat,223.0,3.0,3,4.0,Relatively New,1213.0,0,0,high,0.0,mid floor,1.3
flat,240.0,3.0,3,3.0,Relatively New,1692.0,0,0,high,2.0,high floor,0.8
flat,133.0,3.0,2,4.0,Relatively New,1343.0,1,0,high,2.0,mid floor,1.36
house,166.0,2.0,2,2.0,Moderately Old,1426.0,0,0,medium,1.0,mid floor,4.6
flat,207.0,2.0,2,2.0,new property,1186.0,0,0,high,0.0,low floor,2.0
flat,240.0,3.0,3,3.0,Relatively New,1700.0,1,0,medium,1.0,high floor,0.72
flat,229.0,3.0,3,3.0,Relatively New,1600.0,1,0,high,0.0,high floor,1.76
flat,206.0,3.0,3,3.0,new property,1640.0,1,0,medium,2.0,high floor,3.23
flat,226.0,4.0,4,4.0,Relatively New,3512.0,1,0,high,2.0,low floor,4.2
house,213.0,4.0,4,3.0,old property,2628.0,0,0,medium,1.0,high floor,3.85
flat,129.0,2.0,3,3.0,new property,1538.0,1,0,medium,1.0,low floor,1.8
house,9.0,4.0,6,1.0,Relatively New,558.0,0,0,medium,1.0,high floor,1.6
house,208.0,4.0,5,2.0,new property,267.0,1,0,medium,0.0,high floor,8.7
flat,198.0,3.0,3,4.0,Relatively New,1900.0,1,0,high,0.0,high floor,1.5
house,271.0,2.0,2,1.0,new property,795.0,0,0,medium,1.0,mid floor,0.48
flat,223.0,3.0,3,4.0,Relatively New,1154.0,0,0,high,0.0,low floor,1.2
house,76.0,5.0,3,0.0,Relatively New,1300.0,0,0,medium,1.0,mid floor,0.95
flat,231.0,4.0,4,3.0,Relatively New,2600.0,1,0,medium,1.0,high floor,2.17
flat,245.0,4.0,5,4.0,Relatively New,2150.0,1,0,medium,1.0,mid floor,1.38
flat,238.0,2.0,2,3.0,Relatively New,1225.0,0,0,high,1.0,low floor,0.65
house,184.0,3.0,3,1.0,Moderately Old,1080.0,0,0,medium,1.0,mid floor,2.75
house,34.0,6.0,7,4.0,new property,4545.0,1,0,high,0.0,mid floor,26.0
flat,189.0,4.0,4,3.0,Moderately Old,2200.0,1,0,high,0.0,high floor,3.0
flat,207.0,3.0,3,4.0,Relatively New,1833.0,1,0,high,1.0,high floor,2.8
flat,192.0,4.0,3,3.0,Moderately Old,10000.0,1,0,medium,1.0,high floor,8.0
flat,207.0,3.0,3,0.0,Relatively New,1828.0,0,0,medium,1.0,low floor,2.8
house,277.0,9.0,9,4.0,new property,2700.0,1,0,high,1.0,mid floor,7.25
house,37.0,9.0,9,4.0,Moderately Old,3240.0,1,1,high,0.0,mid floor,11.25
house,140.0,4.0,6,3.0,new property,6382.0,1,1,high,0.0,mid floor,7.99
flat,140.0,3.0,3,2.0,Relatively New,2225.56,0,0,high,0.0,low floor,3.4
house,95.0,4.0,5,4.0,old property,3600.0,1,0,medium,1.0,mid floor,8.0
flat,132.0,3.0,3,3.0,Relatively New,1750.0,0,0,high,1.0,high floor,1.2
flat,207.0,3.0,3,4.0,Relatively New,1493.0,1,0,medium,0.0,high floor,2.25
flat,127.0,2.0,2,2.0,Relatively New,742.0,0,0,medium,0.0,high floor,0.97
house,254.0,8.0,5,2.0,Moderately Old,2476.0,0,0,medium,1.0,mid floor,1.8
flat,240.0,3.0,2,3.0,Relatively New,2350.0,0,0,medium,1.0,mid floor,1.1
flat,126.0,3.0,3,4.0,Moderately Old,1914.0,1,0,medium,1.0,high floor,0.75
house,284.0,5.0,3,3.0,Moderately Old,3500.0,0,0,medium,1.0,high floor,1.35
flat,157.0,4.0,5,4.0,new property,3333.0,1,0,high,1.0,high floor,6.16
flat,209.0,4.0,4,4.0,Relatively New,2833.0,1,0,high,0.0,low floor,4.55
flat,126.0,2.0,2,3.0,Moderately Old,993.0,0,0,medium,2.0,high floor,0.48
house,266.0,4.0,4,2.0,new property,3240.0,1,0,medium,1.0,high floor,11.0
flat,235.0,2.0,2,2.0,Moderately Old,1032.0,0,0,medium,1.0,high floor,0.75
flat,232.0,2.0,2,1.0,Relatively New,668.0,0,0,medium,1.0,mid floor,0.5
house,48.0,4.0,3,4.0,Moderately Old,1800.0,0,0,medium,1.0,high floor,5.6
house,177.0,1.0,1,1.0,Relatively New,450.0,0,0,medium,1.0,mid floor,0.34
flat,231.0,2.0,2,2.0,Relatively New,1512.0,0,0,medium,1.0,low floor,1.06
flat,223.0,3.0,3,2.0,Relatively New,1795.0,0,0,medium,2.0,high floor,1.69
flat,174.0,3.0,4,3.0,Relatively New,1665.0,0,0,medium,0.0,high floor,1.22
flat,127.0,3.0,4,3.0,Relatively New,1710.0,1,0,medium,1.0,low floor,1.8
flat,242.0,1.0,1,1.0,new property,308.0,0,0,medium,1.0,mid floor,0.22
house,232.0,4.0,4,4.0,Moderately Old,3400.0,1,1,high,0.0,high floor,2.5
flat,226.0,4.0,5,2.0,Relatively New,3017.0,1,0,high,2.0,high floor,2.91
house,189.0,3.0,3,3.0,Moderately Old,1900.0,0,0,medium,2.0,mid floor,2.8
flat,212.0,3.0,3,1.0,Relatively New,1419.0,0,0,medium,0.0,low floor,1.4
house,281.0,6.0,7,4.0,Moderately Old,2844.0,1,1,high,0.0,high floor,6.0
flat,250.0,2.0,2,3.0,Under Construction,1279.0,0,0,medium,1.0,mid floor,1.65
house,13.0,2.0,3,1.0,Relatively New,999.0,0,1,medium,1.0,mid floor,0.7
house,23.0,3.0,2,1.0,Relatively New,128.0,0,0,medium,1.0,mid floor,0.44
flat,175.0,3.0,3,2.0,Under Construction,1439.0,0,0,medium,1.0,mid floor,1.1
flat,131.0,3.0,4,4.0,Relatively New,1186.0,1,0,medium,0.0,high floor,1.25
flat,129.0,2.0,2,2.0,Relatively New,1403.0,0,0,medium,2.0,low floor,1.59
flat,208.0,4.0,4,4.0,Relatively New,3500.0,1,1,high,0.0,low floor,4.85
flat,226.0,4.0,4,4.0,new property,2599.0,1,0,low,0.0,high floor,3.45
house,36.0,4.0,4,3.0,old property,1069.63,0,0,medium,1.0,high floor,3.25
flat,140.0,3.0,4,4.0,Relatively New,2225.56,1,0,high,0.0,low floor,3.65
house,111.0,2.0,2,2.0,Moderately Old,56.0,0,0,medium,1.0,mid floor,0.38
flat,262.0,2.0,2,2.0,Relatively New,534.0,0,0,medium,2.0,high floor,0.29
house,34.0,4.0,4,3.0,Relatively New,500.0,0,1,medium,1.0,mid floor,16.0
flat,131.0,4.0,4,4.0,Relatively New,2100.0,1,0,high,0.0,low floor,1.35
flat,242.0,3.0,2,1.0,Relatively New,716.0,0,0,high,2.0,mid floor,0.38
flat,141.0,3.0,3,4.0,new property,1980.0,1,0,medium,2.0,high floor,2.48
flat,245.0,3.0,5,3.0,new property,1807.0,1,0,medium,2.0,high floor,1.35
flat,232.0,2.0,2,1.0,new property,1360.0,0,0,medium,2.0,high floor,0.64
flat,245.0,3.0,5,3.0,Relatively New,1807.0,1,0,high,1.0,low floor,1.45
flat,207.0,3.0,3,3.0,Relatively New,1500.0,1,0,high,2.0,mid floor,2.35
flat,101.0,3.0,4,4.0,Moderately Old,1870.0,1,0,high,0.0,high floor,1.8
flat,244.0,2.0,2,2.0,Relatively New,784.0,0,1,medium,1.0,low floor,0.72
flat,104.0,2.0,2,3.0,old property,1416.0,0,0,medium,2.0,high floor,1.18
flat,214.0,3.0,4,3.0,Relatively New,1527.0,1,0,high,1.0,high floor,1.65
house,215.0,4.0,4,4.0,new property,2610.0,0,0,medium,1.0,high floor,4.7
flat,232.0,3.0,3,3.0,Moderately Old,1747.0,1,0,high,0.0,low floor,1.3
flat,190.0,1.0,1,1.0,Relatively New,648.0,0,0,medium,1.0,high floor,0.26
flat,262.0,1.0,1,1.0,Relatively New,386.0,0,0,medium,2.0,mid floor,0.25
flat,212.0,3.0,3,2.0,Relatively New,1428.0,0,0,medium,0.0,low floor,1.4
house,205.0,4.0,4,4.0,new property,3950.0,0,0,medium,2.0,low floor,8.5
house,176.0,3.0,3,2.0,Relatively New,178.0,0,0,medium,1.0,mid floor,3.5
house,247.0,1.0,1,0.0,Moderately Old,450.0,0,0,medium,1.0,mid floor,0.36
flat,127.0,3.0,3,3.0,new property,1571.0,0,0,medium,2.0,high floor,2.12
flat,30.0,2.0,2,1.0,Moderately Old,944.0,0,0,high,1.0,high floor,0.64
house,111.0,3.0,3,3.0,Relatively New,1050.0,0,0,medium,1.0,mid floor,0.43
flat,207.0,3.0,3,3.0,Relatively New,1650.0,1,0,medium,0.0,mid floor,2.35
flat,262.0,2.0,2,2.0,Relatively New,900.0,0,0,medium,1.0,mid floor,0.4
flat,139.0,3.0,4,2.0,Relatively New,1991.0,1,0,medium,2.0,high floor,2.58
flat,120.0,3.0,2,1.0,Relatively New,944.0,0,0,medium,1.0,high floor,0.55
flat,127.0,3.0,3,3.0,Relatively New,1676.0,0,0,medium,2.0,high floor,1.95
flat,189.0,3.0,4,4.0,Moderately Old,1954.0,0,0,medium,1.0,high floor,2.7
flat,204.0,1.0,1,0.0,Relatively New,639.0,0,0,medium,1.0,mid floor,0.9
house,101.0,5.0,5,3.0,Moderately Old,3240.0,1,0,medium,1.0,mid floor,10.55
flat,73.0,2.0,2,1.0,Relatively New,1056.0,0,0,medium,1.0,high floor,0.36
flat,230.0,3.0,3,4.0,Moderately Old,1710.0,0,0,high,2.0,low floor,1.1
flat,222.0,3.0,3,3.0,Moderately Old,1853.0,0,0,medium,1.0,high floor,1.05
flat,240.0,3.0,3,4.0,Relatively New,713.0,0,0,medium,2.0,high floor,0.39
flat,174.0,3.0,3,4.0,Under Construction,1697.0,0,0,medium,2.0,high floor,1.0
flat,128.0,2.0,2,3.0,Relatively New,1250.0,0,0,high,0.0,high floor,1.15
flat,231.0,2.0,2,3.0,Relatively New,1730.0,0,0,medium,1.0,high floor,1.24
flat,211.0,3.0,2,3.0,Relatively New,1403.0,0,0,medium,1.0,high floor,2.22
flat,222.0,3.0,3,2.0,Under Construction,2813.0,1,0,medium,2.0,low floor,4.75
flat,102.0,3.0,3,4.0,Relatively New,1662.0,0,0,medium,1.0,mid floor,1.85
flat,188.0,3.0,4,2.0,Relatively New,1526.0,0,0,medium,2.0,high floor,1.78
flat,134.0,3.0,3,3.0,Moderately Old,1550.0,0,0,medium,1.0,low floor,1.7
flat,210.0,3.0,3,2.0,Under Construction,1563.0,0,0,medium,2.0,high floor,2.08
flat,170.0,3.0,2,3.0,Under Construction,1244.0,0,0,medium,1.0,mid floor,0.72
flat,231.0,2.0,2,3.0,Under Construction,102.0,0,0,medium,1.0,low floor,1.35
flat,229.0,3.0,3,3.0,Relatively New,1600.0,1,0,high,0.0,high floor,1.73
house,188.0,4.0,4,4.0,Moderately Old,2700.0,1,0,medium,2.0,mid floor,6.0
flat,129.0,4.0,4,4.0,Relatively New,2851.0,1,0,medium,2.0,low floor,2.78
house,210.0,4.0,4,2.0,new property,2700.0,0,0,high,0.0,high floor,1.83
house,232.0,4.0,4,4.0,Moderately Old,2800.0,1,0,high,0.0,mid floor,2.47
flat,238.0,2.0,2,2.0,Under Construction,796.0,0,0,medium,1.0,mid floor,0.5
flat,238.0,3.0,3,4.0,Relatively New,1566.0,0,0,medium,2.0,high floor,1.13
flat,223.0,3.0,3,3.0,new property,1650.0,1,0,medium,2.0,high floor,1.85
flat,139.0,4.0,6,4.0,Relatively New,4072.0,1,0,high,0.0,high floor,5.25
flat,241.0,2.0,2,0.0,Relatively New,597.0,0,0,medium,1.0,high floor,0.85
house,71.0,3.0,1,1.0,Relatively New,550.0,0,0,medium,1.0,high floor,0.66
flat,262.0,3.0,2,4.0,new property,1210.0,0,0,medium,2.0,high floor,0.95
flat,132.0,2.0,2,2.0,Relatively New,543.0,0,0,medium,1.0,low floor,0.28
flat,207.0,2.0,2,3.0,new property,1015.0,0,0,medium,1.0,high floor,2.1
flat,188.0,4.0,4,4.0,Moderately Old,2134.0,1,0,high,0.0,low floor,2.65
flat,262.0,3.0,2,4.0,Under Construction,978.0,0,0,medium,2.0,high floor,0.79
flat,231.0,3.0,4,3.0,Relatively New,2399.0,0,1,medium,0.0,low floor,1.98
flat,207.0,3.0,3,3.0,Under Construction,1654.0,0,0,medium,1.0,low floor,2.5
flat,129.0,3.0,2,4.0,Relatively New,1607.0,0,0,high,0.0,low floor,1.2
flat,199.0,5.0,6,4.0,Moderately Old,5010.0,1,0,high,0.0,low floor,5.5
flat,239.0,4.0,4,4.0,Moderately Old,2604.0,1,0,medium,2.0,high floor,1.8
flat,141.0,3.0,4,4.0,Relatively New,2350.0,1,0,medium,0.0,high floor,2.78
flat,129.0,3.0,4,3.0,Relatively New,2090.0,1,0,high,0.0,low floor,2.65
flat,226.0,3.0,3,3.0,Relatively New,2343.0,1,0,high,1.0,low floor,2.7
flat,129.0,3.0,4,4.0,Relatively New,2000.0,1,0,medium,0.0,high floor,1.83
house,240.0,2.0,2,3.0,Relatively New,959.0,0,0,medium,1.0,mid floor,0.75
flat,236.0,2.0,2,1.0,Relatively New,672.0,0,0,low,2.0,high floor,0.5
flat,250.0,2.0,2,4.0,Under Construction,1111.0,0,0,medium,2.0,high floor,1.2
flat,175.0,3.0,2,1.0,Under Construction,1900.0,1,0,medium,2.0,high floor,1.2
flat,208.0,3.0,4,3.0,Relatively New,2000.0,1,0,high,2.0,high floor,3.45
flat,228.0,3.0,3,4.0,Relatively New,1893.0,1,0,low,0.0,low floor,2.2
flat,227.0,2.0,2,2.0,Relatively New,1294.0,0,0,medium,2.0,high floor,0.85
house,134.0,5.0,7,4.0,Relatively New,6228.0,1,1,medium,0.0,high floor,6.25
flat,230.0,3.0,4,3.0,Relatively New,1703.0,1,0,medium,2.0,low floor,1.52
flat,23.0,3.0,2,0.0,old property,1403.0,0,0,medium,1.0,mid floor,0.8
house,101.0,4.0,4,3.0,old property,4500.0,1,0,high,2.0,high floor,7.45
house,100.0,3.0,2,1.0,old property,4000.0,0,0,medium,1.0,mid floor,2.5
flat,226.0,3.0,4,4.0,new property,2407.0,1,0,high,0.0,high floor,2.4
flat,127.0,2.0,2,2.0,new property,747.0,0,0,medium,2.0,low floor,0.97
flat,238.0,3.0,4,3.0,new property,1765.0,1,0,medium,2.0,high floor,1.0
flat,11.0,2.0,2,1.0,Relatively New,778.0,0,0,high,2.0,high floor,0.55
flat,250.0,4.0,4,3.0,new property,2371.0,1,0,high,1.0,mid floor,2.96
flat,243.0,2.0,2,2.0,Relatively New,744.0,0,0,medium,1.0,high floor,0.48
flat,231.0,2.0,2,3.0,Relatively New,1600.0,0,0,medium,0.0,high floor,1.1
house,150.0,2.0,2,1.0,old property,105.0,0,0,medium,1.0,mid floor,1.52
flat,262.0,2.0,2,4.0,new property,1344.0,0,0,medium,2.0,low floor,0.74
flat,41.0,3.0,2,2.0,Moderately Old,111.0,0,0,medium,2.0,mid floor,0.48
flat,223.0,2.0,2,4.0,new property,1223.0,0,0,high,1.0,high floor,1.1
flat,169.0,1.0,1,1.0,new property,458.0,0,0,medium,2.0,high floor,0.24
flat,216.0,2.0,2,1.0,Relatively New,590.0,0,0,high,1.0,high floor,0.65
house,275.0,7.0,7,4.0,Moderately Old,2034.0,1,1,medium,1.0,high floor,6.25
flat,133.0,2.0,3,3.0,Relatively New,978.23,0,0,medium,0.0,high floor,0.98
flat,215.0,3.0,3,4.0,new property,1950.0,1,0,medium,0.0,high floor,1.64
flat,165.0,2.0,2,1.0,old property,896.0,0,0,medium,2.0,high floor,0.69
flat,210.0,3.0,3,3.0,new property,1551.0,1,1,high,0.0,high floor,1.8
flat,187.0,1.0,1,2.0,old property,599.0,0,0,medium,2.0,high floor,0.65
flat,127.0,3.0,3,3.0,Relatively New,1690.0,0,0,high,1.0,high floor,2.15
flat,239.0,2.0,2,2.0,Relatively New,1186.0,0,0,medium,2.0,high floor,0.95
flat,229.0,3.0,2,2.0,Moderately Old,1600.0,0,0,high,2.0,mid floor,1.05
flat,207.0,2.0,2,2.0,new property,1186.0,0,0,medium,0.0,low floor,2.1
flat,262.0,1.0,1,1.0,new property,443.0,0,0,low,1.0,high floor,0.28
flat,231.0,3.0,4,3.0,Relatively New,2026.0,0,0,medium,0.0,high floor,1.84
house,24.0,2.0,1,0.0,old property,675.0,0,0,medium,1.0,mid floor,0.15
house,73.0,2.0,3,0.0,Moderately Old,160.0,0,0,medium,1.0,mid floor,1.25
flat,215.0,3.0,3,2.0,Relatively New,1300.0,0,0,medium,1.0,mid floor,1.25
flat,262.0,3.0,3,4.0,Relatively New,1382.0,0,0,medium,0.0,high floor,1.14
flat,212.0,3.0,3,2.0,Relatively New,1428.0,0,0,medium,1.0,mid floor,1.7
flat,223.0,2.0,2,3.0,new property,1350.0,0,0,high,2.0,high floor,1.35
flat,195.0,3.0,4,4.0,Relatively New,2500.0,1,0,high,1.0,high floor,5.0
house,34.0,6.0,6,2.0,old property,4518.0,1,0,high,1.0,high floor,18.0
flat,231.0,3.0,4,3.0,new property,2179.0,0,0,medium,1.0,high floor,1.65
house,136.0,2.0,5,3.0,Relatively New,800.0,0,0,medium,1.0,high floor,0.9
flat,127.0,3.0,3,2.0,new property,1337.0,0,0,medium,2.0,mid floor,2.03
flat,207.0,3.0,3,3.0,new property,1908.0,1,1,medium,2.0,high floor,4.6
house,237.0,9.0,9,3.0,Moderately Old,2628.0,0,0,high,2.0,high floor,3.4
house,181.0,3.0,3,2.0,Moderately Old,900.0,0,0,high,1.0,high floor,2.1
flat,188.0,4.0,5,4.0,Relatively New,4422.0,1,0,medium,1.0,mid floor,11.25
house,35.0,9.0,9,2.0,Relatively New,5800.0,1,1,high,2.0,high floor,7.3
house,188.0,5.0,6,3.0,Moderately Old,1000.0,1,0,medium,2.0,high floor,22.0
flat,212.0,3.0,2,3.0,Relatively New,1473.0,0,0,medium,2.0,high floor,0.9
flat,127.0,3.0,3,3.0,Relatively New,1314.0,0,0,medium,1.0,high floor,1.42
house,215.0,5.0,4,4.0,new property,2610.0,1,0,high,1.0,high floor,5.25
flat,37.0,3.0,3,2.0,old property,1700.0,1,0,medium,2.0,low floor,2.25
flat,250.0,3.0,3,3.0,old property,1619.0,0,0,medium,2.0,high floor,1.79
flat,239.0,3.0,4,4.0,Relatively New,1786.0,1,0,medium,2.0,high floor,1.5
flat,230.0,2.0,2,1.0,Relatively New,528.0,0,0,medium,1.0,high floor,0.35
flat,217.0,3.0,3,3.0,Relatively New,1975.0,0,0,medium,1.0,high floor,1.9
flat,212.0,3.0,3,2.0,Relatively New,1428.0,0,0,medium,1.0,mid floor,1.6
flat,207.0,3.0,3,3.0,Relatively New,1833.0,1,0,high,2.0,high floor,2.35
flat,207.0,3.0,3,3.0,Relatively New,1262.0,1,0,low,0.0,high floor,1.73
flat,262.0,2.0,2,3.0,Under Construction,561.0,0,0,medium,1.0,high floor,0.4
